order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
688027.XSHG,2022-04-29,方正证券,,,2,1,2022-05-08 15:18:51,2022-05-08 15:18:51,2.0,,,,
688027.XSHG,2023-09-12,银河证券,,,2,1,2023-09-15 12:22:19,2023-09-14 19:34:03,2.0,,,,
688027.XSHG,2023-10-13,东北证券,,,2,1,2023-10-16 12:47:28,2023-10-15 19:56:45,2.0,,,,
688027.XSHG,2024-03-12,银河证券,,,1,1,2024-03-13 22:48:36,2024-03-13 16:36:46,1.0,,,,
688027.XSHG,2024-03-14,华金证券,,,2,1,2024-03-14 21:39:33,2024-03-14 16:45:19,2.0,,,,
688027.XSHG,2024-04-08,西南证券,,,2,1,2024-04-15 18:31:29,2024-04-15 15:09:18,2.0,,,,
688027.XSHG,2024-09-05,银河证券,,,1,1,2024-09-10 17:59:05,2024-09-10 14:21:48,1.0,,,,
688027.XSHG,2024-11-04,银河证券,,,1,1,2024-11-06 21:50:37,2024-11-06 16:59:23,1.0,,,,
688027.XSHG,2024-12-31,银河证券,,,1,1,2025-01-02 21:34:51,2025-01-02 15:58:56,1.0,,,,
688027.XSHG,2025-04-01,银河证券,,,1,1,2025-04-03 13:38:45,2025-04-02 19:09:29,1.0,,,,
688027.XSHG,2025-05-02,国泰海通证券,294.5000,M06,1,1,2025-05-05 12:02:27,2025-05-02 10:04:05,1.0,294.5,,,
688027.XSHG,2025-05-14,国海证券,,,2,1,2025-05-15 11:29:13,2025-05-15 08:51:21,2.0,,,,
688027.XSHG,2025-09-14,国泰海通证券,336.1700,M06,1,1,2025-09-15 12:25:32,2025-09-15 10:58:18,1.0,336.17,,,
688027.XSHG,2025-09-29,海通国际,,,2,1,2025-09-30 01:30:57,2025-09-29 18:33:19,2.0,,,,
688027.XSHG,2025-09-30,国金证券,550.4100,M06,1,1,2025-10-08 11:19:28,2025-10-08 10:07:33,1.0,550.41,,,
688027.XSHG,2025-10-14,国泰海通证券,,,1,1,2025-10-15 10:43:35,2025-10-15 10:10:44,1.0,,,,
688027.XSHG,2025-10-17,国金证券,,,1,1,2025-10-19 02:05:48,2025-10-18 22:57:38,1.0,,,,
688027.XSHG,2025-10-20,国海证券,,,1,1,2025-10-21 17:28:38,2025-10-21 15:31:25,1.0,,,,
688027.XSHG,2025-10-27,银河证券,,,1,1,2025-10-30 01:35:03,2025-10-29 22:10:11,1.0,,,,
688027.XSHG,2026-01-08,东北证券,,,1,1,2026-01-09 12:54:25,2026-01-09 12:11:54,1.0,,,,
688027.XSHG,2026-01-30,东北证券,,,1,1,2026-02-01 21:08:35,2026-02-01 17:26:52,1.0,,,,
688027.XSHG,2026-02-01,国海证券,,,1,1,2026-02-02 15:49:24,2026-02-02 14:02:10,1.0,,,,
688027.XSHG,2026-03-25,东北证券,,,1,1,2026-03-25 21:44:18,2026-03-25 17:34:03,1.0,,,,
688027.XSHG,2026-04-01,西南证券,,,2,1,2026-04-03 21:10:13,2026-04-03 18:35:10,2.0,,,,
